timestamp,gpu_name,gpu_utilization_percent,gpu_memory_used_mib,gpu_memory_total_mib,gpu_memory_utilization_percent,gpu_power_draw_w,gpu_temperature_c
2026/06/11 16:46:31.496,NVIDIA GeForce RTX 4090,61.0,8132.0,24564.0,57.0,152.19,44.0
2026/06/11 16:46:32.576,NVIDIA GeForce RTX 4090,25.0,8132.0,24564.0,1.0,149.63,43.0
2026/06/11 16:46:33.636,NVIDIA GeForce RTX 4090,30.0,8132.0,24564.0,6.0,153.4,44.0
2026/06/11 16:46:34.716,NVIDIA GeForce RTX 4090,29.0,8132.0,24564.0,14.0,151.96,45.0
2026/06/11 16:46:35.796,NVIDIA GeForce RTX 4090,28.0,8132.0,24564.0,13.0,149.46,44.0
2026/06/11 16:46:36.888,NVIDIA GeForce RTX 4090,53.0,8132.0,24564.0,41.0,155.3,43.0
2026/06/11 16:46:37.941,NVIDIA GeForce RTX 4090,44.0,8132.0,24564.0,33.0,155.32,44.0
2026/06/11 16:46:39.024,NVIDIA GeForce RTX 4090,70.0,8132.0,24564.0,69.0,153.35,44.0
2026/06/11 16:46:40.109,NVIDIA GeForce RTX 4090,30.0,8132.0,24564.0,10.0,149.79,43.0
2026/06/11 16:46:41.192,NVIDIA GeForce RTX 4090,30.0,8132.0,24564.0,6.0,155.22,44.0
2026/06/11 16:46:42.233,NVIDIA GeForce RTX 4090,29.0,8132.0,24564.0,14.0,148.99,44.0
2026/06/11 16:46:43.316,NVIDIA GeForce RTX 4090,45.0,8132.0,24564.0,32.0,153.66,45.0
2026/06/11 16:46:44.397,NVIDIA GeForce RTX 4090,62.0,8132.0,24564.0,58.0,133.12,44.0
2026/06/11 16:46:45.443,NVIDIA GeForce RTX 4090,14.0,8132.0,24564.0,0.0,142.41,42.0
2026/06/11 16:46:46.469,NVIDIA GeForce RTX 4090,27.0,8132.0,24564.0,12.0,155.29,44.0
2026/06/11 16:46:47.532,NVIDIA GeForce RTX 4090,27.0,8132.0,24564.0,12.0,148.47,44.0
2026/06/11 16:46:48.577,NVIDIA GeForce RTX 4090,50.0,8132.0,24564.0,41.0,140.46,44.0
2026/06/11 16:46:49.668,NVIDIA GeForce RTX 4090,61.0,8132.0,24564.0,55.0,153.38,44.0
2026/06/11 16:46:50.756,NVIDIA GeForce RTX 4090,26.0,8132.0,24564.0,7.0,145.83,45.0
2026/06/11 16:46:51.844,NVIDIA GeForce RTX 4090,29.0,8132.0,24564.0,7.0,152.16,45.0
2026/06/11 16:46:52.936,NVIDIA GeForce RTX 4090,30.0,8132.0,24564.0,15.0,150.27,44.0
2026/06/11 16:46:54.028,NVIDIA GeForce RTX 4090,28.0,8132.0,24564.0,12.0,147.32,43.0
2026/06/11 16:46:55.096,NVIDIA GeForce RTX 4090,56.0,8132.0,24564.0,50.0,152.26,44.0
2026/06/11 16:46:56.168,NVIDIA GeForce RTX 4090,69.0,8132.0,24564.0,68.0,150.85,44.0
2026/06/11 16:46:57.264,NVIDIA GeForce RTX 4090,54.0,8132.0,24564.0,46.0,151.57,44.0
2026/06/11 16:46:58.358,NVIDIA GeForce RTX 4090,28.0,8132.0,24564.0,0.0,155.32,43.0
2026/06/11 16:46:59.430,NVIDIA GeForce RTX 4090,27.0,8132.0,24564.0,13.0,153.4,44.0
2026/06/11 16:47:00.528,NVIDIA GeForce RTX 4090,29.0,8132.0,24564.0,13.0,153.05,44.0
2026/06/11 16:47:01.617,NVIDIA GeForce RTX 4090,48.0,8132.0,24564.0,35.0,155.58,43.0
2026/06/11 16:47:02.661,NVIDIA GeForce RTX 4090,52.0,8132.0,24564.0,42.0,155.38,44.0
2026/06/11 16:47:03.728,NVIDIA GeForce RTX 4090,53.0,8132.0,24564.0,48.0,152.68,44.0
2026/06/11 16:47:04.796,NVIDIA GeForce RTX 4090,54.0,8132.0,24564.0,46.0,152.71,45.0
2026/06/11 16:47:05.842,NVIDIA GeForce RTX 4090,24.0,8132.0,24564.0,5.0,149.34,44.0
2026/06/11 16:47:06.936,NVIDIA GeForce RTX 4090,27.0,8132.0,24564.0,9.0,152.4,45.0
2026/06/11 16:47:08.038,NVIDIA GeForce RTX 4090,29.0,8132.0,24564.0,14.0,152.05,45.0
2026/06/11 16:47:09.128,NVIDIA GeForce RTX 4090,51.0,8132.0,24564.0,41.0,150.29,45.0
2026/06/11 16:47:10.196,NVIDIA GeForce RTX 4090,41.0,8132.0,24564.0,28.0,152.21,46.0
2026/06/11 16:47:11.265,NVIDIA GeForce RTX 4090,56.0,8132.0,24564.0,49.0,147.98,45.0
2026/06/11 16:47:12.329,NVIDIA GeForce RTX 4090,64.0,8132.0,24564.0,60.0,150.49,44.0
2026/06/11 16:47:13.420,NVIDIA GeForce RTX 4090,26.0,8132.0,24564.0,0.0,155.41,43.0
2026/06/11 16:47:14.504,NVIDIA GeForce RTX 4090,30.0,8132.0,24564.0,15.0,155.41,44.0
2026/06/11 16:47:15.602,NVIDIA GeForce RTX 4090,28.0,8132.0,24564.0,13.0,150.66,45.0
2026/06/11 16:47:16.630,NVIDIA GeForce RTX 4090,35.0,8132.0,24564.0,21.0,149.29,43.0
2026/06/11 16:47:17.724,NVIDIA GeForce RTX 4090,52.0,8132.0,24564.0,42.0,155.05,45.0
2026/06/11 16:47:18.816,NVIDIA GeForce RTX 4090,54.0,8132.0,24564.0,46.0,154.09,44.0
2026/06/11 16:47:19.904,NVIDIA GeForce RTX 4090,70.0,8132.0,24564.0,69.0,153.55,44.0
2026/06/11 16:47:20.992,NVIDIA GeForce RTX 4090,54.0,8132.0,24564.0,46.0,153.48,44.0
2026/06/11 16:47:22.056,NVIDIA GeForce RTX 4090,24.0,8132.0,24564.0,0.0,152.59,45.0
2026/06/11 16:47:23.145,NVIDIA GeForce RTX 4090,28.0,8132.0,24564.0,13.0,151.73,44.0
2026/06/11 16:47:24.190,NVIDIA GeForce RTX 4090,53.0,8132.0,24564.0,43.0,151.65,45.0
2026/06/11 16:47:25.238,NVIDIA GeForce RTX 4090,41.0,8132.0,24564.0,29.0,150.04,44.0
