phase,env_steps,env_steps_per_second,train_updates_per_second,samples_per_second,total_train_step_time,component_seconds,latest_update_seconds,latest_sample_seconds
warmup_unmeasured,9088,1904.2292509962572,0.0,0.0,0.033609398640692234,,,
warmup_unmeasured,9152,1910.7566348310925,0.0,0.0,0.03349458472803235,,,
warmup_unmeasured,9216,1904.1944520988577,0.0,0.0,0.03361001284793019,,,
warmup_unmeasured,9280,1898.164042259497,0.0,0.0,0.03371679084375501,,,
warmup_unmeasured,9344,1905.5319977223285,0.0,0.0,0.03358642105013132,,,
warmup_unmeasured,9408,1912.8875653219404,0.0,0.0,0.033457272220402956,,,
warmup_unmeasured,9472,1906.8028772853402,0.0,0.0,0.03356403578072786,,,
warmup_unmeasured,9536,1911.1344560768275,0.0,0.0,0.033487963024526834,,,
warmup_unmeasured,9600,1870.7969579771348,0.0,0.0,0.034210019279271364,,,
warmup_unmeasured,9664,1732.1773046193352,0.0,0.0,0.03694771882146597,,,
warmup_unmeasured,9728,1748.8648766623505,0.0,0.0,0.036595165729522705,,,
warmup_unmeasured,9792,1890.3288364006276,0.0,0.0,0.033856543246656656,,,
warmup_unmeasured,9856,1897.6098255848021,0.0,0.0,0.033726638182997704,,,
warmup_unmeasured,9920,1606.7815849877666,0.0,0.0,0.039831175934523344,,,
warmup_unmeasured,9984,1705.7466510070385,0.0,0.0,0.03752022609114647,,,
warmup_unmeasured,10048,1861.8260357139804,0.0,0.0,0.03437485499307513,,,
warmup_unmeasured,10112,1876.8545119829073,0.0,0.0,0.034099606331437826,,,
warmup_unmeasured,10176,1879.8424584828147,0.0,0.0,0.03404540615156293,,,
warmup_unmeasured,10240,1863.2818650942747,0.0,0.0,0.034347997047007084,,,
warmup_unmeasured,10304,1887.7913168163063,0.0,0.0,0.03390205232426524,,,
warmup_unmeasured,10368,1902.9037026891915,0.0,0.0,0.033632810693234205,,,
warmup_unmeasured,10432,1892.8543909570672,0.0,0.0,0.03381136991083622,,,
warmup_unmeasured,10496,1888.049845774661,0.0,0.0,0.03389741014689207,,,
warmup_unmeasured,10560,1774.443591656106,0.0,0.0,0.036067644134163857,,,
warmup_unmeasured,10624,1899.5704686855413,0.0,0.0,0.033691827207803726,,,
warmup_unmeasured,10688,1903.3748956816175,0.0,0.0,0.03362448466941714,,,
warmup_unmeasured,10752,1809.955866476548,0.0,0.0,0.035359978210181,,,
warmup_unmeasured,10816,1738.1735884586217,0.0,0.0,0.036820258013904095,,,
warmup_unmeasured,10880,1733.7050349882102,0.0,0.0,0.03691516071557999,,,
warmup_unmeasured,10944,1732.9686926936404,0.0,0.0,0.03693084605038166,,,
warmup_unmeasured,11008,1845.745177440326,0.0,0.0,0.03467434225603938,,,
warmup_unmeasured,11072,1747.4272894151316,0.0,0.0,0.03662527212873101,,,
warmup_unmeasured,11136,1634.6626852146155,0.0,0.0,0.03915180824697018,,,
warmup_unmeasured,11200,1810.9159252953546,0.0,0.0,0.03534123208373785,,,
